G/L Account,Profit Center,Segment,Customer,Customer Name,Special G/L ind.,Document Number,Document Date,,Debtor Category,WBS Element,Sales Document,Project,Product,Invoice reference,Reference,Document Date,Purchase Order Number,Assignment,Text,Due date,Ageing,Ageing in Days,Ageing in Days,To 0 Days,1 -  30 Days,31 -  60 Days,61 -  90 Days,91 - 120 Days,> 120 Days,Total (LC),Status,Not Due,Over Due, R Note , Bill Submission (Y/N) , Warranty , Warranty Difference of TDS , PVC , Lower Rate , GST Difference , GST TDS  , LD , EMD , Others/Not identified , Income Tax @0.1% , Retention , Reconciliation with Customer , RS CR , Payment received , Differences ,Old Legacy
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072408296,24-02-2025,,Overdue,62OP-30968.P.01.01,3700374107,CLW 104x 6K,6K,,HR1406850659,24-02-2025,7.02E+13,3700374107,,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"-13,454.06",0,"-13,454.06",Over Due,0,"-13,454.06", -   , -   , -   ,0,"-13,454.06",0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072408297,24-02-2025,,Overdue,62OP-30968.P.01.01,3700374109,CLW 104x 6K,6K,,HR1406850660,24-02-2025,7.02E+13,3700374109,,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"-13,454.06",0,"-13,454.06",Over Due,0,"-13,454.06", -   , -   , -   ,0,"-13,454.06",0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072408298,24-02-2025,,Overdue,62OP-30968.P.01.01,3700374110,CLW 104x 6K,6K,,HR1406850661,24-02-2025,7.02E+13,3700374110,,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"-13,454.06",0,"-13,454.06",Over Due,0,"-13,454.06", -   , -   , -   ,0,"-13,454.06",0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072409127,20-03-2025,,Overdue,62OP-30989.P.01,3009006866,CLW_6K_136x,6K,,HR1406006746,04-05-2025,7.02E+13,9.07E+13,,04-05-2025,27, 0-30 Days ,11-30 Days,0,"2,03,41,218.38",0,0,0,0,"2,03,41,218.38",Over Due,0,"2,03,41,218.38", -   , -   ,"1,99,79,219","3,61,999.38",0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072409128,20-03-2025,,Overdue,62OP-30989.P.01,3009006866,CLW_6K_136x,6K,,HR1406006747,04-05-2025,7.02E+13,9.07E+13,,04-05-2025,27, 0-30 Days ,11-30 Days,0,"2,03,41,218.38",0,0,0,0,"2,03,41,218.38",Over Due,0,"2,03,41,218.38", -   , -   ,"1,99,79,219","3,61,999.38",0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072409129,20-03-2025,,Overdue,62OP-30989.P.01,3009006866,CLW_6K_136x,6K,,HR1406006748,04-05-2025,7.02E+13,9.07E+13,,04-05-2025,27, 0-30 Days ,11-30 Days,0,"2,03,41,218.38",0,0,0,0,"2,03,41,218.38",Over Due,0,"2,03,41,218.38", -   , -   ,"1,99,79,219","3,61,999.38",0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072409130,20-03-2025,,Overdue,62OP-30989.P.01,3009006866,CLW_6K_136x,6K,,HR1406006749,04-05-2025,7.02E+13,9.07E+13,,04-05-2025,27, 0-30 Days ,11-30 Days,0,"2,03,41,218.38",0,0,0,0,"2,03,41,218.38",Over Due,0,"2,03,41,218.38", -   , -   ,"1,99,79,219","3,61,999.38",0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072409166,21-03-2025,,Overdue,62OP-30989.P.01,3009006866,CLW_6K_136x,6K,,HR1406006781,05-05-2025,7.02E+13,9.07E+13,,05-05-2025,26, 0-30 Days ,11-30 Days,0,"2,03,41,218.38",0,0,0,0,"2,03,41,218.38",Over Due,0,"2,03,41,218.38", -   , -   ,"1,99,79,213","3,62,005.38",0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072409170,21-03-2025,,Overdue,62OP-30989.P.01,3009006866,CLW_6K_136x,6K,,HR1406006784,05-05-2025,7.02E+13,9.07E+13,,05-05-2025,26, 0-30 Days ,11-30 Days,0,"2,03,41,218.38",0,0,0,0,"2,03,41,218.38",Over Due,0,"2,03,41,218.38", -   , -   ,"1,99,79,213","3,62,005.38",0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300053,13-04-2025,,Overdue,62OP-30915.P.01.01,3008088800,CLW 27x 9kHP,9K,,HR1506000046,28-05-2025,7.02E+13,9.08E+13,,28-05-2025,3, 0-30 Days ,0-10 Days,0,"31,15,910.36",0,0,0,0,"31,15,910.36",Over Due,0,"31,15,910.36", -   , -   , -   ,0,"31,15,910.36",0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300111,22-04-2025,,Overdue,62OP-30878.P.01,3007557789,CLW 49x 6K,6K,,HR1506000090,06-06-2025,7.02E+13,9.08E+13,,06-06-2025,-6, Not Due ,Not Due,"9,51,100.71",0,0,0,0,0,"9,51,100.71",Not Due,"9,51,100.71",0, -   , -   , -   ,0,951100.71,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300286,30-04-2025,,Overdue,62OP-30989.P.01,3009006866,CLW_6K_136x,6K,,HR1506000170,14-06-2025,7.02E+13,9.08E+13,,14-06-2025,-14, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0, -   ,"1,99,42,000", -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300328,09-05-2025,,Overdue,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000206,23-06-2025,7.02E+13,9.08E+13,,23-06-2025,-23, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0, -   ,"1,99,42,000", -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300329,09-05-2025,,Overdue,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000207,23-06-2025,7.02E+13,9.08E+13,,23-06-2025,-23, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0, -   ,"1,99,42,000", -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300330,09-05-2025,,Overdue,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000208,23-06-2025,7.02E+13,9.08E+13,,23-06-2025,-23, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0, -   ,"1,99,42,000", -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300331,09-05-2025,,Overdue,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000209,23-06-2025,7.02E+13,9.08E+13,,23-06-2025,-23, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0, -   ,"1,99,42,000", -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300353,12-05-2025,,Overdue,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000226,26-06-2025,7.02E+13,9.08E+13,,26-06-2025,-26, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0, -   ,"1,99,42,000", -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300354,12-05-2025,,Overdue,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000227,26-06-2025,7.02E+13,9.08E+13,,26-06-2025,-26, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0, -   ,"1,99,42,000", -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300355,12-05-2025,,Overdue,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000228,26-06-2025,7.02E+13,9.08E+13,,26-06-2025,-26, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0, -   ,"1,99,42,000", -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300356,12-05-2025,,Overdue,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000229,26-06-2025,7.02E+13,9.08E+13,,26-06-2025,-26, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0, -   ,"1,99,42,000", -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300487,27-05-2025,,Not due,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000303,11-07-2025,7.02E+13,9.08E+13,,11-07-2025,-41, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0,"1,99,42,000", -   , -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300488,27-05-2025,,Not due,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000304,11-07-2025,7.02E+13,9.08E+13,,11-07-2025,-41, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0,"1,99,42,000", -   , -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300489,27-05-2025,,Not due,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000305,11-07-2025,7.02E+13,9.08E+13,,11-07-2025,-41, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0,"1,99,42,000", -   , -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300490,27-05-2025,,Not due,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000306,11-07-2025,7.02E+13,9.08E+13,,11-07-2025,-41, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0,"1,99,42,000", -   , -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300493,27-05-2025,,Not due,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000308,11-07-2025,7.02E+13,9.08E+13,,11-07-2025,-41, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0,"1,99,42,000", -   , -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300494,27-05-2025,,Not due,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000309,11-07-2025,7.02E+13,9.08E+13,,11-07-2025,-41, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0,"1,99,42,000", -   , -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300495,27-05-2025,,Not due,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000310,11-07-2025,7.02E+13,9.08E+13,,11-07-2025,-41, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0,"1,99,42,000", -   , -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9079300496,27-05-2025,,Not due,62OP-30989,3009006866,CLW_6K_136x,6K,,HR1506000311,11-07-2025,7.02E+13,9.08E+13,,11-07-2025,-41, Not Due ,Not Due,"1,99,42,000.00",0,0,0,0,0,"1,99,42,000.00",Not Due,"1,99,42,000.00",0,"1,99,42,000", -   , -   , -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
27881100,P62303002,LM,40072318,Northern Railway,2,176192550,04-03-2025,,Overdue,EMD,EMD,EMD,EMD,,19255001,03-03-2025,,1.76E+12,NR- 2x130KVA 19x,03-03-2025,89, 60-90 Days ,61-90 Days,0,0,0,"12,77,940.00",0,0,"12,77,940.00",Over Due,0,"12,77,940.00", -   , -   , -   ,0,0,0,0, -   ,0,1277940,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40074385,North Frontier Railway,>,168486231,31-07-2023,,Old legacy,GST TDS,GST TDS,GST TDS,GST TDS,,9071804924,21-07-2023,,9.07E+13,USN_456A_HR Rev of GST TDS Dr to Min of Rail_Nov18,21-07-2023,680, More than 120 Days ,361-720 Days,0,0,0,0,0,"3,97,231.80","3,97,231.80",Over Due,0,"3,97,231.80", -   , -   , -   ,0, -   ,0,0,"3,97,232",0,0,0,0,, -   ,0,, -   ,Yes
24110300,P62303002,LM,40074385,North Frontier Railway,Z,174965589,01-11-2021,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,502984235,01-11-2021,,1400643702,TDS,01-11-2021,"1,307", More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"8,449.00","8,449.00",Over Due,0,"8,449.00", -   , -   , -   ,0,0,0,0, -   ,0,0,0,8449,,0,0,, -   ,No
24110000,P62303002,LM,40074385,North Frontier Railway,,1400509416,28-01-2020,,Old legacy,62OP-30679,3006169855,Supply of 8 Nos. PAC,Traction Motors for WDP4,2200128784,6.02E+11,29-04-2019,,9.07E+15,9.07E+15,29-04-2019,"2,224", More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"13,19,948.00","13,19,948.00",Over Due,0,"13,19,948.00", -   ,"13,19,948", -   ,0, -   ,0,0, -   ,0,0,0,0,, -   ,0,, -   ,Yes
24110000,P62303002,LM,40074385,North Frontier Railway,,1400509421,28-01-2020,,Old legacy,62OP-30679,3006169855,Supply of 8 Nos. PAC,Traction Motors for WDP4,2200128785,6.02E+11,29-04-2019,,9.07E+15,9.07E+15,29-04-2019,"2,224", More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"13,19,948.00","13,19,948.00",Over Due,0,"13,19,948.00", -   ,"13,19,948", -   ,0, -   ,0,0, -   ,0,0,0,0,, -   ,0,, -   ,Yes
24110000,P62303002,LM,40074385,North Frontier Railway,,1400643702,01-11-2021,,Old legacy,62OP-30807,3006703101,WR-30x 2x130 KVA,2x130 KVA Static Inverter,9071913243,502984235,26-04-2020,,9.07E+13,9071913243,26-04-2020,"1,861", More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"2,52,619.12","2,52,619.12",Over Due,0,"2,52,619.12", -   , -   , -   ,0, -   ,0,0, -   ,0,0,0,0,,"2,52,619",0,, -   ,Yes
27881190,P62303002,LM,40074385,North Frontier Railway,>,1400643702,01-11-2021,,Old legacy,GST TDS,GST TDS,GST TDS,GST TDS,,502984235,01-11-2021,,1.40E+13,TDS-IGST,01-11-2021,"1,307", More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"1,43,200.00","1,43,200.00",Over Due,0,"1,43,200.00", -   , -   , -   ,0, -   ,0,0,"1,43,200",0,0,0,0,, -   ,0,, -   ,Yes
24110300,P62303002,LM,40079376,Banaras Locomotive Works,Z,174951518,10-01-2023,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2006604977,10-01-2023,,1400744992,TDS-9079405294/WBS 30924,10-01-2023,872, More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"9,339.00","9,339.00",Over Due,0,"9,339.00", -   , -   , -   ,0,0,0,0, -   ,0,0,0,9339,,0,0,, -   ,No
24110300,P62303002,LM,40079376,Banaras Locomotive Works,Z,174952513,01-03-2023,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2006670257,01-03-2023,,1400757310,TDS-9079407325,01-03-2023,822, More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"9,314.00","9,314.00",Over Due,0,"9,314.00", -   , -   , -   ,0,0,0,0, -   ,0,0,0,9314,,0,0,, -   ,No
24110300,P62303002,LM,40079376,Banaras Locomotive Works,Z,174952723,15-03-2023,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,DR ADJUSTMENT,23-02-2023,,1603002087,TDS,23-02-2023,828, More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"9,881.00","9,881.00",Over Due,0,"9,881.00", -   , -   , -   ,0,0,0,0, -   ,0,0,0,9881,,0,0,, -   ,No
24110300,P62303002,LM,40079376,Banaras Locomotive Works,Z,174959158,16-10-2023,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2006985751,16-10-2023,,1400810187,TDS-9072304206,16-10-2023,593, More than 120 Days ,361-720 Days,0,0,0,0,0,90.51,90.51,Over Due,0,90.51, -   , -   , -   ,0,0,0,0, -   ,0,0,0,90.51,,0,0,, -   ,No
24110300,P62303002,LM,40079376,Banaras Locomotive Works,Z,174959161,16-10-2023,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2006985771,16-10-2023,,1400810189,TDS-9072304207,16-10-2023,593, More than 120 Days ,361-720 Days,0,0,0,0,0,90.51,90.51,Over Due,0,90.51, -   , -   , -   ,0,0,0,0, -   ,0,0,0,90.51,,0,0,, -   ,No
24110300,P62303002,LM,40079376,Banaras Locomotive Works,Z,174965218,28-09-2021,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,502958984,28-09-2021,,1400635927,TDS,28-09-2021,"1,341", More than 120 Days ,Greater than 720 Days,0,0,0,0,0,583,583,Over Due,0,583, -   , -   , -   ,0,0,0,0, -   ,0,0,0,583,,0,0,, -   ,No
24110300,P62303002,LM,40079376,Banaras Locomotive Works,Z,174965225,28-09-2021,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,502958995,28-09-2021,,1400635928,TDS,28-09-2021,"1,341", More than 120 Days ,Greater than 720 Days,0,0,0,0,0,583.98,583.98,Over Due,0,583.98, -   , -   , -   ,0,0,0,0, -   ,0,0,0,583.98,,0,0,, -   ,No
24110300,P62303002,LM,40079376,Banaras Locomotive Works,Z,174965620,03-11-2021,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,502985494,03-11-2021,,1400644825,TDS,03-11-2021,"1,305", More than 120 Days ,Greater than 720 Days,0,0,0,0,0,583,583,Over Due,0,583, -   , -   , -   ,0,0,0,0, -   ,0,0,0,583,,0,0,, -   ,No
24110300,P62303002,LM,40079376,Banaras Locomotive Works,Z,174967836,03-07-2024,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007352812,03-07-2024,,1400868242,,03-07-2024,332, More than 120 Days ,181-360 Days,0,0,0,0,0,"9,337.92","9,337.92",Over Due,0,"9,337.92", -   , -   , -   ,0,0,0,0, -   ,0,0,0,9337.92,,0,0,, -   ,No
24110300,P62303002,LM,40079376,Banaras Locomotive Works,Z,174968484,05-07-2024,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007355943,05-07-2024,,1400868454,,05-07-2024,330, More than 120 Days ,181-360 Days,0,0,0,0,0,"9,337.81","9,337.81",Over Due,0,"9,337.81", -   , -   , -   ,0,0,0,0, -   ,0,0,0,9337.81,,0,0,, -   ,No
24110300,P62303002,LM,40079376,Banaras Locomotive Works,Z,174969714,02-04-2022,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2006234000,02-04-2022,,1400678229,9079607968,02-04-2022,"1,155", More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"8,997.00","8,997.00",Over Due,0,"8,997.00", -   , -   , -   ,0,0,0,0, -   ,0,0,0,8997,,0,0,, -   ,No
24110300,P62303002,LM,40079376,Banaras Locomotive Works,Z,174971450,16-09-2024,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007462792,16-09-2024,,1400886812,TDS-9072307793,16-09-2024,257, More than 120 Days ,181-360 Days,0,0,0,0,0,"9,338.16","9,338.16",Over Due,0,"9,338.16", -   , -   , -   ,0,0,0,0, -   ,0,0,0,9338.16,,0,0,, -   ,No
24110070,P62303002,LM,40079376,Banaras Locomotive Works,V,1400642168,28-10-2021,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,2200189293,502981567,30-11-2021,,9.08E+15,9.08E+15,30-11-2021,"1,278", More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"1,443.78","1,443.78",Over Due,0,"1,443.78", -   , -   , -   ,0,0,0,0, -   ,0,0,0,1443.78,,0,0,, -   ,No
24110000,P62303002,LM,40079376,Banaras Locomotive Works,,1400767261,11-04-2023,,Old legacy,62OP-30924,3008037332,BLW 59x+18x HLC,HLC,9079405294,2006726565,04-12-2022,6.21E+12,9.08E+13,"HR1206004154 - LD for Rs.46,693.00",04-12-2022,909, More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"46,695.31","46,695.31",Over Due,0,"46,695.31", -   , -   , -   ,0, -   ,0,0, -   ,"46,695",0,0,0,, -   ,0,, -   ,Yes
24110000,P62303002,LM,40079376,Banaras Locomotive Works,,1400782308,17-06-2023,,Old legacy,62OP-30924,3008037332,BLW 59x+18x HLC,HLC,9079405309,2006816453,05-12-2022,6.21E+12,9.08E+13,9079405309 - Balance to be Claimed,05-12-2022,908, More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"7,73,235.35","7,73,235.35",Over Due,0,"7,73,235.35", -   , -   , -   ,0,"7,73,235",0,0, -   ,0,0,0,0,, -   ,0,, -   ,Yes
24110000,P62303002,LM,40079376,Banaras Locomotive Works,,1400874388,01-08-2024,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,9072401592,2007396020,28-07-2024,6.22E+12,9.07E+13,Payment against Invoice HR1406001241,28-07-2024,307, More than 120 Days ,181-360 Days,0,0,0,0,0,"3,201.22","3,201.22",Over Due,0,"3,201.22", -   , -   , -   ,0,0,0,0,"3,201",0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40079376,Banaras Locomotive Works,,1400874482,31-07-2024,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,9072401587,2007394984,28-07-2024,6.22E+12,9.07E+13,9072401587,28-07-2024,307, More than 120 Days ,181-360 Days,0,0,0,0,0,"1,933.66","1,933.66",Over Due,0,"1,933.66", -   , -   , -   ,0,0,0,0,"1,934",0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40079376,Banaras Locomotive Works,,1400874484,31-07-2024,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,9072401597,2007394983,28-07-2024,6.22E+12,9.07E+13,9072401597,28-07-2024,307, More than 120 Days ,181-360 Days,0,0,0,0,0,"2,665.88","2,665.88",Over Due,0,"2,665.88", -   , -   , -   ,0,0,0,0,"2,666",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40079376,Banaras Locomotive Works,Z,1400921239,12-02-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007694296,12-02-2025,,1.40E+13,TDS- 9072400752,12-02-2025,108, 90-120 Days ,91-180 Days,0,0,0,0,"9,348.48",0,"9,348.48",Over Due,0,"9,348.48", -   , -   , -   ,0,0,0,0, -   ,0,0,0,9348.48,,0,0,, -   ,No
27881190,P62303002,LM,40079376,Banaras Locomotive Works,>,1400931348,25-03-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007760791,25-03-2025,,1.40E+13,TDS-IGST,25-03-2025,67, 60-90 Days ,61-90 Days,0,0,0,"1,86,966.00",0,0,"1,86,966.00",Over Due,0,"1,86,966.00", -   , -   , -   ,0,0,0,0,"1,86,966",0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40079376,Banaras Locomotive Works,,1602998590,02-03-2023,,Old legacy,62OP-30924,3008037332,BLW 59x+18x HLC,HLC,9079403748,DR ADJUSTMENT,13-10-2022,6.21E+12,9.08E+13,9.08E+13,13-10-2022,961, More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"49,145.74","49,145.74",Over Due,0,"49,145.74", -   , -   , -   ,0,"49,146",0,0, -   ,0,0,0,0,, -   ,0,, -   ,Yes
24110000,P62303002,LM,40079376,Banaras Locomotive Works,,1602998590,02-03-2023,,Old legacy,62OP-30924,3008037332,BLW 59x+18x HLC,HLC,9079403850,DR ADJUSTMENT,14-10-2022,6.21E+12,9.08E+13,9.08E+13,14-10-2022,960, More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"49,144.74","49,144.74",Over Due,0,"49,144.74", -   , -   , -   ,0,"49,145",0,0, -   ,0,0,0,0,, -   ,0,, -   ,Yes
24110000,P62303002,LM,40079376,Banaras Locomotive Works,,1602998590,02-03-2023,,Old legacy,62OP-30924,3008037332,BLW 59x+18x HLC,HLC,9079403852,DR ADJUSTMENT,14-10-2022,6.21E+12,9.08E+13,9.08E+13,14-10-2022,960, More than 120 Days ,Greater than 720 Days,0,0,0,0,0,"49,145.74","49,145.74",Over Due,0,"49,145.74", -   , -   , -   ,0,"49,146",0,0, -   ,0,0,0,0,, -   ,0,, -   ,Yes
24110000,P62303002,LM,40079376,Banaras Locomotive Works,,1603059428,17-10-2023,,Old legacy,62OP-30889,3006980317,BLW 39x 6FRA,6FRA,9072303443,DR ADJUSTMENT,30-09-2023,'06201092102186,9.07E+13,9072303443,30-09-2023,609, More than 120 Days ,361-720 Days,0,0,0,0,0,"22,40,195.93","22,40,195.93",Over Due,0,"22,40,195.93", -   ,"22,40,196", -   ,0, -   ,0,0, -   ,0,0,0,0,, -   ,0,, -   ,Yes
24110000,P62303002,LM,40079376,Banaras Locomotive Works,,1603093112,28-02-2024,,Overdue,62OP-30977,3008708039,BLW 23x HLC,HLC,9072307082,DR ADJUSTMENT,26-02-2024,6.23E+12,9.07E+13,1601998121,26-02-2024,460, More than 120 Days ,361-720 Days,0,0,0,0,0,"91,09,600.76","91,09,600.76",Over Due,0,"91,09,600.76", -   , -   ,"91,09,601",0,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
